idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV,VH,angle,VVVH_ratio,VV_Difference_norm,VH_Difference_norm,VHVV_Difference_norm,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_general_found,s1_general_file,s1_general_date,s1_general_scene_index,s1_difference_found,s1_difference_file,s1_difference_date,s1_difference_scene_index,s1_difference_selection_rule
,,,,,,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,526.0,1487,-0.3997398614883423,-0.6787819266319275,-0.44975292682647705,0.8865060806274414,-0.02764078602194786,1.015135407447815,0.08232251554727554,0.8213162422180176,1.3045711517333984,-0.4936172366142273,-0.5905491709709167,-0.28801438212394714,0.4034899175167084,1.3015460968017578,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738.0,1699,0.393973708152771,0.6354732513427734,0.45757827162742615,0.4806045889854431,0.40252771973609924,0.1937122642993927,0.22408027946949005,0.16054706275463104,0.15781468152999878,0.381238728761673,0.36013224720954895,1.0264402627944946,0.949237048625946,0.5334599018096924,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,closest_to_fire_date
,,,,,,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,748.0,1709,1.1207529306411743,0.6722015142440796,0.46581554412841797,1.0771255493164062,1.3094133138656616,0.7703831791877747,-0.16667042672634125,0.3081664741039276,0.24816009402275085,0.2159721851348877,0.5739691257476807,2.2545886039733887,0.6961378455162048,-1.0323964357376099,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,749.0,1710,0.33811965584754944,-0.03267282992601395,0.17586484551429749,0.1037631407380104,0.1516420990228653,0.8628004789352417,1.0368320941925049,2.411721706390381,2.275989532470703,-0.1785268783569336,1.7182269096374512,0.1727263480424881,1.1210386753082275,1.617327332496643,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,770.0,1731,0.23500487208366394,-0.11561707407236099,-0.08896218985319138,0.8350937366485596,0.48201876878738403,0.8675705790519714,0.26254695653915405,0.40324079990386963,0.7626511454582214,-0.3245539367198944,-0.46100783348083496,0.8306851387023926,0.5712984204292297,0.31806156039237976,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,closest_to_fire_date
,,,,,,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,799.0,1760,0.955226480960846,0.5565078258514404,0.3245469629764557,0.8900954723358154,1.1229578256607056,0.7541919946670532,0.14724457263946533,0.3352220356464386,0.15770551562309265,0.8114522695541382,0.8881829380989075,0.20947176218032837,1.0683214664459229,1.5202932357788086,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,960.0,1921,-0.1643393486738205,-0.421072781085968,-0.2590610086917877,1.115331768989563,0.23880335688591003,0.866115152835846,-0.08814145624637604,0.4942237138748169,0.3533895015716553,-0.43705880641937256,0.8656900525093079,-0.29887548089027405,4.459095362108201e-05,0.8644159436225891,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,521.0,1482,0.4802420139312744,0.6039484143257141,0.5718698501586914,0.027681715786457062,0.13208287954330444,0.3351725935935974,0.8318692445755005,0.09879010915756226,-0.059429530054330826,-0.42314815521240234,0.7318524122238159,0.7782583236694336,0.3763096332550049,0.15613479912281036,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,closest_to_fire_date
,,,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,770.0,1731,0.23500487208366394,-0.11561707407236099,-0.08896218985319138,0.8350937366485596,0.48201876878738403,0.8675705790519714,0.26254695653915405,0.40324079990386963,0.7626511454582214,-0.3245539367198944,-0.46100783348083496,0.8306851387023926,0.5712984204292297,0.31806156039237976,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,closest_to_fire_date
,,,,,,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309.0,1270,0.14862346649169922,-0.5511516332626343,-0.39497536420822144,0.8629361391067505,0.4350334405899048,1.4194259643554688,0.07607165724039078,1.3727343082427979,1.360821008682251,0.11996782571077347,0.930965781211853,0.32900428771972656,1.0456414222717285,1.3700637817382812,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices_normalizado.tif,2019-07-22,1,closest_to_fire_date
,,,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,521.0,1482,0.4802420139312744,0.6039484143257141,0.5718698501586914,0.027681715786457062,0.13208287954330444,0.3351725935935974,0.8318692445755005,0.09879010915756226,-0.059429530054330826,-0.42314815521240234,0.7318524122238159,0.7782583236694336,0.3763096332550049,0.15613479912281036,True,L8_2019_sep_oct_normalizado.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices_normalizado.tif,2019-08-03,0,closest_to_fire_date
,,,,,,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,547.0,1508,1.0628639459609985,2.518096446990967,2.3768534660339355,-0.3913433849811554,0.311448335647583,-0.5353310108184814,1.5486359596252441,-0.25260454416275024,0.14516882598400116,0.5450683236122131,-0.8556797504425049,1.2442799806594849,0.49644434452056885,-0.19772130250930786,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114.0,1075,0.038046203553676605,0.6212411522865295,0.6431219577789307,0.023403700441122055,-0.05874202027916908,-0.17738927900791168,0.9672698974609375,0.027226820588111877,0.14160940051078796,-0.12298792600631714,-0.0010383627377450466,0.08072048425674438,-0.26993829011917114,0.16727674007415771,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.0,981,0.6357057690620422,2.037569999694824,1.9518121480941772,-0.6894093155860901,-0.20251192152500153,-0.6222723722457886,1.4209215641021729,0.5345972776412964,0.7965589761734009,0.7528647780418396,-0.1512652486562729,-0.5118783116340637,0.2598220109939575,1.3759735822677612,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31.0,992,0.7062580585479736,1.1805799007415771,1.061779260635376,0.1975899040699005,0.5456384420394897,0.021961938589811325,0.9932025671005249,0.2316058874130249,0.7420224547386169,0.6833271980285645,-0.9265762567520142,0.802020251750946,0.2928433120250702,0.03849788382649422,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55.0,1016,0.17417609691619873,0.816971480846405,0.765032947063446,0.3762539327144623,0.17730240523815155,-0.1796976774930954,0.3734664022922516,0.09126628190279007,0.3982522189617157,0.321208655834198,-0.4671178460121155,-1.1669303178787231,-0.7250828742980957,0.9662118554115295,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73.0,1034,0.9868844747543335,1.590404748916626,1.3706755638122559,0.03917450085282326,0.4551239311695099,-0.038251351565122604,0.7961820960044861,0.06672366708517075,-0.010540148243308067,-0.2862722873687744,0.5093216300010681,0.3498843014240265,0.5825043320655823,0.8333799839019775,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115.0,1076,0.18819603323936462,-0.3127248287200928,-0.27347615361213684,1.1576428413391113,0.780510425567627,1.0676108598709106,-0.10012607276439667,0.42898285388946533,0.30025845766067505,0.7585315704345703,0.8051160573959351,1.9345859289169312,1.6143869161605835,0.32305923104286194,True,L8_2020_ene_feb_normalizado.tif,2020,1,ene_feb,current_bimonth,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,closest_to_fire_date
,,,,,,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,159.0,1120,0.8157044649124146,0.7868236899375916,0.4656095504760742,0.8307181596755981,0.8922818899154663,0.5227603912353516,0.04253554344177246,0.686814546585083,0.6402709484100342,-0.1367068886756897,0.7103089690208435,0.9896652698516846,0.3871001899242401,-0.05297671630978584,True,L8_2020_ene_feb_normalizado.tif,2020,1,ene_feb,current_bimonth,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176.0,1137,-0.0015263621462509036,0.886448860168457,0.922569990158081,0.10492602735757828,0.09975289553403854,-0.4687163531780243,1.2472491264343262,0.3789161741733551,0.8043051958084106,1.244254231452942,-0.6415533423423767,2.174860715866089,3.2826218605041504,1.9262518882751465,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,180.0,1141,0.5918366312980652,0.033437877893447876,-0.024299919605255127,1.0533417463302612,0.9107097387313843,0.8880008459091187,-0.06045912578701973,0.7014135122299194,0.698211133480072,0.3738197982311249,0.6055130362510681,1.0299946069717407,0.1989140659570694,-0.3043528199195862,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,185.0,1146,1.598790168762207,1.0134668350219727,0.7376442551612854,0.8569676876068115,1.3802496194839478,0.7801753282546997,-0.05742403864860535,-0.18571104109287262,0.11334270983934402,-0.5378822684288025,-0.5717718005180359,2.4070048332214355,2.3661065101623535,0.6646130681037903,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,203.0,1164,0.15812091529369354,0.15402866899967194,0.18904446065425873,0.6344135999679565,0.4031565189361572,0.45466962456703186,0.16505372524261475,1.171278953552246,1.9048148393630981,0.9618724584579468,-1.0757797956466675,1.6787675619125366,0.23279765248298645,-0.945226788520813,True,L8_2020_ene_feb_normalizado.tif,2020,1,ene_feb,current_bimonth,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,205.0,1166,-0.30182600021362305,0.16657741367816925,0.39415159821510315,-0.7509737014770508,-0.6067387461662292,-0.14104729890823364,1.742150902748108,0.4779472053050995,0.28668537735939026,-0.36631569266319275,0.9879414439201355,0.31165093183517456,-0.8050836324691772,-0.6691430807113647,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,214.0,1175,-0.49799302220344543,-0.6699060201644897,-0.5020594000816345,0.8856750130653381,-0.13795898854732513,0.9502952694892883,0.0660121962428093,0.6701881289482117,0.22834114730358124,-0.5159790515899658,1.718729853630066,1.7012859582901,0.7528536319732666,-0.3906586766242981,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,222.0,1183,-0.4811464250087738,-0.07322666049003601,0.13220758736133575,0.23667752742767334,-0.31556105613708496,-0.11281121522188187,0.6388565897941589,0.7913579344749451,0.4548298716545105,-0.49360162019729614,1.5027623176574707,2.2912044525146484,2.1275296211242676,0.5205125212669373,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252.0,1213,1.3381763696670532,1.2419466972351074,1.0070017576217651,0.5085350275039673,1.1967118978500366,0.5124541521072388,0.6006863117218018,-0.1815975308418274,0.15532425045967102,1.3723907470703125,-0.6672361493110657,2.3131983280181885,2.4505422115325928,0.8565869331359863,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,276.0,1237,-0.49652326107025146,-0.9181269407272339,-0.6964580416679382,1.5219001770019531,-0.054368581622838974,1.4019676446914673,-0.8907434940338135,0.24967151880264282,0.9661904573440552,-0.3817797005176544,-1.4481024742126465,-0.06611432880163193,-0.19643904268741608,0.4025540053844452,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,282.0,1243,1.7627339363098145,0.6030300855636597,0.3710872530937195,1.0083270072937012,1.7563468217849731,1.228838324546814,0.02264420874416828,-0.5160144567489624,-0.34068143367767334,1.3098970651626587,-0.4029262363910675,2.2119829654693604,2.567647695541382,1.0926262140274048,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405.0,1366,0.22268076241016388,2.1997857093811035,2.399505853652954,-0.8109596371650696,-0.40915364027023315,-1.1176948547363281,1.6502954959869385,-0.6848428845405579,-0.5396103262901306,0.12705449759960175,-0.4017852246761322,1.6798986196517944,1.3446966409683228,0.2896314561367035,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,406.0,1367,1.299394965171814,1.7706787586212158,1.731466293334961,-0.6075552701950073,0.1421244889497757,0.0749736949801445,1.7313755750656128,-0.4142211079597473,0.025984611362218857,0.6932294964790344,-1.037692666053772,0.9001465439796448,0.5505151748657227,0.22231009602546692,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444.0,1405,-0.3278307616710663,0.340117871761322,0.546540379524231,0.023090971633791924,-0.29283928871154785,-0.378303587436676,0.8930601477622986,0.9369089007377625,1.0478458404541016,1.2259575128555298,0.41848883032798767,1.8233455419540405,1.168089747428894,-0.056721899658441544,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453.0,1414,0.19407540559768677,1.4190068244934082,2.7854201793670654,-1.5883729457855225,-0.7484537363052368,-0.6410717368125916,3.038975715637207,1.618161678314209,2.490781784057617,-0.12107960134744644,-1.2314815521240234,0.2605287730693817,-2.0439014434814453,-1.9928057193756104,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485.0,1446,0.6992480754852295,2.042160987854004,1.808072566986084,-0.19152036309242249,0.29261314868927,-0.5682139992713928,1.1067084074020386,-0.6132357120513916,-0.5936489701271057,1.148208737373352,-0.046549271792173386,3.0840117931365967,1.6146876811981201,-0.8787708282470703,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629.0,1590,-0.5571258664131165,-0.8807867169380188,-0.6861615180969238,1.4587702751159668,-0.047302354127168655,1.4695667028427124,-0.5298528075218201,2.6964383125305176,2.6103835105895996,0.6351787447929382,1.7190903425216675,0.035108596086502075,0.8004702925682068,1.4049001932144165,True,L8_2020_ene_feb_normalizado.tif,2020,1,ene_feb,current_bimonth,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,True,S1_2020-01-18_2_prepost_indices_normalizado.tif,2020-01-18,2,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,647.0,1608,0.326813280582428,1.1133980751037598,1.0807249546051025,0.04623724892735481,0.16275441646575928,-0.2863132059574127,1.019570231437683,-0.43480393290519714,-0.8171433806419373,-0.15502630174160004,1.0669515132904053,0.1485176980495453,-0.18303833901882172,0.1929713487625122,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,667.0,1628,0.49844539165496826,3.1969549655914307,3.710049867630005,-2.02042555809021,-1.1091234683990479,-1.3388923406600952,3.425645112991333,0.3867754638195038,0.19972166419029236,0.35644179582595825,0.9359668493270874,0.16758696734905243,0.637666642665863,1.0853632688522339,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-23_2_prepost_indices_normalizado.tif,2020-02-23,2,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,729.0,1690,0.3366500437259674,0.912005603313446,0.893945574760437,-0.08585391193628311,0.15700094401836395,-0.01773461140692234,0.8717547059059143,1.169328212738037,1.5536352396011353,-0.5194024443626404,-0.179144948720932,-0.08859020471572876,0.23592838644981384,0.9067017436027527,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,833.0,1794,0.17417609691619873,-0.3696534037590027,-0.3216639757156372,1.2001863718032837,0.4936380386352539,1.1608644723892212,-0.4826439619064331,0.05410686135292053,-0.24868427217006683,0.5742172598838806,1.0832287073135376,0.9987831115722656,0.3936936557292938,-0.055182863026857376,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,True,S1_2020-02-11_0_prepost_indices_normalizado.tif,2020-02-11,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,871.0,1832,0.6847757697105408,0.9813298583030701,0.8537891507148743,0.5963321924209595,0.563332736492157,0.16173768043518066,-0.01598852500319481,-0.152226060628891,-0.28173714876174927,-0.24644939601421356,0.5447530150413513,2.040781021118164,1.7487075328826904,0.36130914092063904,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,905.0,1866,-0.01588558591902256,1.3730967044830322,2.016268491744995,-1.4212315082550049,-0.7994672656059265,-0.8698100447654724,2.5379490852355957,0.055264394730329514,-0.3400430977344513,-0.4079028069972992,1.321518063545227,2.0028598308563232,2.3373591899871826,1.0553441047668457,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,916.0,1877,1.0768840312957764,0.3945977985858917,0.021004904061555862,1.2751903533935547,1.3613348007202148,1.097201943397522,-0.3556882441043854,0.15704160928726196,-0.03999798372387886,-0.26788827776908875,0.8579185605049133,0.322715699672699,0.8443262577056885,1.1528496742248535,True,L8_2020_mar_abr_normalizado.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,True,S1_2020-03-06_0_prepost_indices_normalizado.tif,2020-03-06,0,closest_to_fire_date
