label,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI
0,0.1780149936676025,0.2256174981594085,0.1628074944019317,0.3096440136432647,0.1546865701675415,-0.0864754989743232,-0.4015135765075683
0,0.4516949951648712,0.3532449901103973,0.2006199955940246,0.6737813353538513,0.553263783454895,0.1223072633147239,-0.6376515626907349
0,0.2211900055408477,0.2598962485790252,0.1572524905204773,0.4714346826076507,0.2550142109394073,-0.0876566171646118,-0.5130533576011658
0,0.1977874934673309,0.1248575001955032,0.0692799985408783,0.716830849647522,0.3402331471443176,0.2260378897190094,-0.6569106578826904
0,0.4304787516593933,0.195848748087883,0.0945387482643127,0.8333227038383484,0.6660252809524536,0.4063811302185058,-0.7671018838882446
0,0.2637050151824951,0.2934874892234802,0.2104375064373016,0.3372536599636078,0.2092577815055847,-0.05495161190629,-0.4015748202800751
0,0.3708175122737884,0.2711024880409241,0.1444649994373321,0.6771957874298096,0.5167275667190552,0.155338704586029,-0.6245577931404114
0,0.1901424974203109,0.2417050004005432,0.177959993481636,0.2232730090618133,0.126666784286499,-0.0921383202075958,-0.3597997426986694
0,0.2742237448692322,0.1431312561035156,0.0693899989128112,0.7940058708190918,0.4544200599193573,0.3136452734470367,-0.745307207107544
0,0.3556925058364868,0.2239399999380111,0.1264249980449676,0.7059694528579712,0.4924420118331909,0.2273035198450088,-0.6508803963661194
0,0.3134525120258331,0.1614049971103668,0.0766225010156631,0.7714935541152954,0.4950979053974151,0.3201960921287536,-0.7245880365371704
0,0.2709375023841858,0.151367500424385,0.0710949972271919,0.7701536417007446,0.4469806849956512,0.2831366062164306,-0.7355411648750305
0,0.3497799932956695,0.249473750591278,0.1407937407493591,0.6227303147315979,0.4603007137775421,0.1655292361974716,-0.577535092830658
0,0.2087049931287765,0.1623124927282333,0.0897125005722045,0.6421598792076111,0.3190601766109466,0.1250412762165069,-0.6153461337089539
0,0.2975575029850006,0.1723774969577789,0.0784099996089935,0.7732998728752136,0.4750661849975586,0.2663772702217102,-0.7226242423057556
0,0.2090625017881393,0.2989875078201294,0.2322175055742263,0.1823548227548599,0.1020497009158134,-0.1770002990961074,-0.31327885389328
0,0.3014074862003326,0.146527498960495,0.0571524985134601,0.859636127948761,0.5118141770362854,0.3457644283771515,-0.8008185029029846
0,0.3737737536430359,0.2598137557506561,0.1415224969387054,0.6925323009490967,0.4856294393539428,0.1798485368490219,-0.6849876642227173
0,0.2741137742996216,0.2249987572431564,0.1205125004053115,0.6192662119865417,0.3489674031734466,0.1021491289138794,-0.6559730768203735
0,0.3812674880027771,0.283394992351532,0.1526325047016143,0.6646237373352051,0.5059825778007507,0.1472514271736145,-0.5887966156005859
0,0.1907200068235397,0.1415500044822693,0.0759624987840652,0.7082908749580383,0.3269471526145935,0.1479820609092712,-0.6638241410255432
0,0.330145001411438,0.2410999983549118,0.1401475071907043,0.6850042939186096,0.4682657718658447,0.1558788269758224,-0.6689583659172058
0,0.2894725203514099,0.2551387548446655,0.1556162536144256,0.5577402114868164,0.3688068389892578,0.0591298528015613,-0.5761134624481201
